dem_name,dem_vote,district,incumbent,open_LOGADS,open_LOGCOMM,open_LOGCONTRIB,open_LOGFND,open_LOGGENERAL,open_LOGINFO,open_LOGOVERHEAD,open_LOGTOT,rep_name,year,challenger_LOGADS,challenger_LOGCOMM,challenger_LOGCONTRIB,challenger_LOGFND,challenger_LOGGENERAL,challenger_LOGINFO,challenger_LOGOVERHEAD,challenger_LOGTOT,incumbent_LOGADS,incumbent_LOGCOMM,incumbent_LOGCONTRIB,incumbent_LOGFND,incumbent_LOGGENERAL,incumbent_LOGINFO,incumbent_LOGOVERHEAD,incumbent_LOGTOT,avg_vote
"LIU, CAROL",65.60982241061829,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"GABRIEL, LYNN",2004,0.0,12.189105768690364,0.0,10.073268301085747,12.688847838789787,11.54999925975806,11.014376506945178,13.031026250562155,7.8268819856755005,11.998453526700823,8.327341756109513,8.817934618081651,12.740071357261815,12.039918882728353,10.54390514457386,12.886812370978086,58.74625889316799
"PORTANTINO, ANTHONY",58.312781848928964,44,0,10.30791578994628,12.904099401574033,11.539168874453257,9.077489890336293,13.340967215797304,12.108942831194634,12.200667514090595,13.952124664141042,"CARWILE, SCOTT",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.74625889316799
"PORTANTINO, ANTHONY",63.67799589078397,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FULLER, BRIAN M.",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.026417533815254,11.131453895889154,12.657940944267638,11.422249381137853,12.540444749845088,11.621561460382464,11.856612965996499,14.103264662821658,58.74625889316799
"PORTANTINO, ANTHONY",63.786059859955614,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DAY, ALVARO G.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.285698276924052,11.511033877045307,12.1176761460648,11.175834777147493,12.643428720998864,11.757778451916533,12.031196324060025,13.609014883538206,58.74625889316799
"MAC ENERY, EILEEN",47.13785082577929,44,0,-6.214608098422191,-12.005565020104715,-11.140266308587242,-10.335849022057277,-12.610581096187484,-11.559162372351944,-11.958756207482207,-13.188031354216635,"GORELL, JEFF",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.74625889316799
"IRWIN, JACQUI",52.295687057508964,44,0,-3.6621666017919114,-0.39405635022458085,-8.318742252692399,-10.275889378212408,-0.4636476874478408,1.9122948081085394,0.8772859536389674,-0.32559222145345323,"MC COY, ROB",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.74625889316799
"IRWIN, JACQUI",58.99912397176875,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NELSON, KERRY J.",2016,0.0,0.0,0.0,0.0,7.0749547376933695,7.0749547376933695,6.907755278982138,9.02216451214192,7.279318835414621,11.552688819328676,8.808999746483686,11.607373182051385,12.822546103674016,11.951600823638287,12.782258081207118,13.855664537412135,58.74625889316799
"GOLDBERG, JACKIE",75.95136450930265,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"GUTIERREZ, OSCAR A.",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.434688476440214,9.51937166924304,12.002991185397498,9.475796007076008,11.137588608586958,10.605365260885947,11.007590407089404,12.687235466246724,74.63296183857771
"DE LEON, KEVIN",83.2398316970547,45,0,11.651599859657988,5.258457694073894,12.013397676656725,9.327897604363148,5.951735233604004,12.258036007872038,5.552740856501026,6.115438046961845,"ALLEN-NEWMAN, SAMANTHA",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63296183857771
"DE LEON, KEVIN",82.04804630969609,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ALEXANDER, PHILLIP",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.863266724009573,11.39867241657127,13.410196838396287,10.738047703079102,12.907359682389188,12.48895572119524,12.322464447202533,14.155745962123053,74.63296183857771
"CEDILLO, GILBERT",83.3656486063069,45,0,0.0,6.8464116487410855,10.970977871185626,9.760650712504974,11.375643619610429,11.140324951083151,12.236761973535126,12.789173097267305,"OLIVOS, SUZANNE",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63296183857771
"BLUMENFIELD, BOB",63.390523804113165,45,0,6.309918278226516,2.897086564845276,11.824691428193473,9.488835372218793,4.344269616168134,12.692838899914985,3.458402857870759,4.1018516878317275,"KOLSKI, CHRIS",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63296183857771
"DABABNEH, MATTHEW",57.096603507357386,45,0,-3.3163656002196307,0.8926242188693827,4.962893791452804,1.745254124487861,0.7303875431212585,11.552406336587055,2.3103335334404065,1.6818132632804588,"SHELLEY, SUSAN",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.63296183857771
"DABABNEH, MATTHEW",66.39467160479077,45,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"KOWAL, JERRY S.",2016,0.0,6.214608098422191,0.0,0.0,6.214608098422191,0.0,8.029302538932741,8.545508502396284,6.345636360828596,8.75147923396508,12.708383269362555,10.660233281347518,12.012657845607569,11.655391573876093,12.36890658790618,14.02128011574243,74.63296183857771
"NUNEZ, FABIAN",86.31435455,46,0,0.0,13.056399755960186,11.896724210105324,8.5308337347552,13.274840125560806,11.600996413748687,12.018495482198961,13.732827444151127,"ALDANA JR., MANUEL",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.35854326049095
"NUNEZ, FABIAN",85.04589081611235,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ALDANA JR., MANUEL",2004,0.0,7.910223707097344,0.0,8.503118607511295,8.943129983997656,0.0,8.57252950178901,9.531118671917154,8.198047971274265,10.086298572856595,12.905425530811625,11.427473344435446,12.142603845370386,11.130864871918213,12.727726600732606,13.772178582742956,87.35854326049095
"PEREZ, JOHN A.",84.88540569020022,46,0,0.0,13.2160501492857,12.442028487785954,8.643223017515412,13.673369511263427,12.653061773681,12.73537528306072,14.273832015585947,"ALDANA JR., MANUEL",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.35854326049095
"NAZARIAN, ADRIN",71.0026147188795,46,0,9.33873358674458,11.753338634298007,11.643471154816876,0.0,12.343125050857749,11.416747108409501,12.634914215929918,13.454246256157449,"STERN, JAY L.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.35854326049095
"NAZARIAN, ADRIN",71.62008030873551,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TAYLOR, ZACHARY",2014,7.301748165415227,6.216206819785889,0.0,0.0,7.592714025636513,0.0,7.242440205029254,8.153036039729713,9.094801566151103,10.86557654873626,11.935489417727398,8.601934994871161,12.219320503855679,11.820211615596852,11.993470525087565,13.30575947334093,87.35854326049095
"NAZARIAN, ADRIN",56.12282541864082,46,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RUPERT, ANGELA",2016,8.479080024706901,9.965161035869668,6.152732694704104,0.0,10.296215891274574,8.170468578330674,10.235406223108184,11.307155613101662,6.887552571664617,11.553307906901395,11.12111012348532,10.37623117457083,12.597604569410937,11.97452096980088,13.172544820914712,14.045550236241224,87.35854326049095
"WESSON, JR., HERMAN J.",81.84025904,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LEONARD, JONATHAN",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.001917859676695,12.132007987822984,9.8989683563343,11.597795609490285,11.110640295493688,11.914054586259489,14.592260728556669,89.13636936955976
"BASS, KAREN",80.76818212800764,47,0,6.792344427470808,11.666029911972457,12.051726113191734,8.145488725056419,12.692047736737091,12.227190290164867,12.759994970707915,13.691085587160824,"EVERETT, DALE V.",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.13636936955976
"BASS, KAREN",84.86919915806355,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"DODGE, JEFFERS MAC ARTHUR",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27759987538164,7.871997728389465,12.712134480450633,10.11800399714982,11.912679495878525,11.617663787105807,11.482475845068429,13.33468085771688,89.13636936955976
"BASS, KAREN",85.00301309905167,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"CAGE, LADY",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76143265102518,8.497741222632175,11.222247977405312,10.731647808735973,13.060315618408392,12.930839609845574,12.476552504676675,14.495298935724685,89.13636936955976
"MITCHELL, HOLLY J.",80.61030153135529,47,0,7.27827000972713,12.099229753918035,11.771629191682987,11.59129227680681,12.851359212254884,11.429249029965547,11.786389133288456,13.486985601885172,"CAGE, LADY",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.13636936955976
"BROWN, CHERYL",56.93497482352375,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NAVARRO, GIL",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.537867001411751,11.762920389755836,11.601856706173928,11.797228234002544,12.806239936549199,11.400025487754776,12.209868731270936,13.491186686233675,89.13636936955976
"BROWN, CHERYL",45.43897365983256,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"REYES, ELOISE GOMEZ",2016,8.745749268549726,13.162907618154573,6.163314804034643,0.0,13.40840301680107,11.83934736573794,12.161827611589505,13.678967721204414,10.467097922921644,12.770705626278325,11.05817010767096,12.058222715887993,13.567965765669362,12.307286365101454,13.137491468609927,14.328396883026139,89.13636936955976
"RIDLEY-THOMAS, MARK",87.59124088,48,0,10.371007474934007,11.70026001900429,12.2620984737927,12.056407689782358,12.821268014302804,10.720634626207836,12.574741568274085,13.708138854556852,"ROBINSON, GERARD T.",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8087911773977
"RIDLEY-THOMAS, MARK",89.12453342382084,48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ALEXANDER, SEBASTIAN",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.481614822573428,10.223035957008372,12.333252063258884,12.424023055799207,12.663086775324874,10.185605046397994,11.74985538606384,13.499101055984864,78.8087911773977
"DAVIS, MIKE",88.77000963331898,48,0,9.517836101075083,12.266216304643764,11.209791287959526,11.253741956530616,12.635518275353794,8.32239411311117,11.656595673158808,13.339563010585135,"GREEN, BRENDA CAROL",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8087911773977
"HERNANDEZ, ROGER",59.44301539392684,48,0,-0.408533536413179,-0.03090175223744218,12.361131898194385,2.578449300666393,0.7320922983880713,1.6563684857563477,3.3673871016749715,1.9439157662414033,"LARA-GARDNER, JOSEPH",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8087911773977
"HERNANDEZ, ROGER",54.37336461246954,48,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LARA-GARDNER, JOSEPH",2014,0.0,10.151748211695704,5.521460917862246,8.646551639405578,10.854465467396851,9.925171741916973,10.158015423286995,11.477801062468874,0.0,8.78651626404009,12.114327627975747,9.915545067656904,12.071022614643786,11.904605595355687,11.598404568628442,13.243555138969912,78.8087911773977
"RUBIO, BLANCA",64.09210014459457,48,0,-7.985688556441847,0.4224212196833257,11.487122205840265,4.833598926688773,1.2358620525793285,2.6428180646391723,1.9754335395240208,1.5723290927574052,"ELLENSON, CORY H",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8087911773977
"CHU, JUDY",67.11672396,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SHEN, GEORGE",2002,6.214608098422191,10.221941283654663,0.0,6.309918278226516,10.325481962595504,7.575584651557793,4.31748811353631,10.327937960555374,9.175101719883473,11.9822026429141,12.246151932311303,10.751273508071227,12.588941060573315,11.25246937877204,12.180833142172306,13.506135716222868,65.00675532997897
"CHU, JUDY",65.78180469453717,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"NEEDS, SANDRA L.",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.474285690404962,10.929252049049033,12.721449536548949,10.701536718645038,11.594492640820679,8.160518247477505,11.132683121579888,14.081672846950731,65.00675532997897
"ENG, MICHAEL",63.21288497396,49,0,6.500899203927832,12.820108624013836,12.199803032516579,9.569267178567983,13.198062900939405,11.949635202705029,12.019363899077938,13.753717289170892,"SIEGRIST, ESTHELA G.",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.00675532997897
"ENG, MICHAEL",67.16740737552325,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SIEGRIST, ESTHELA G.",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.255979863700016,12.784972719163065,10.141115299603292,11.413436235087568,10.9095871780321,10.415391894276622,13.309421697998564,65.00675532997897
"ENG, MICHAEL",68.89496830369619,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TAYLOR, BRADLEY J.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2078598714324755,9.121397676645888,12.462997218589955,11.003793073543587,11.815930809132336,11.078929855238172,10.501656523183646,13.496257030844168,65.00675532997897
"CHAU, EDWIN",56.36744849665924,49,0,0.20533529078030277,-0.007649940738778227,2.1497252463497087,-2.0827619148374215,-0.07351516813913683,-0.42997521138810235,-0.16461628267151518,-0.0600866679782488,"LIN, MATTHEW",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.00675532997897
"CHAU, EDWIN",61.49921799359499,49,0,0.0,11.233466159384632,11.431823863533188,11.237464147307806,12.188628527762544,10.714417768752456,11.854744169441194,13.4840027481591,"SIEGRIST, ESTHELA T.",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.00675532997897
"CHAU, EDWIN",70.01358684186097,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AMUNDSON, PETER",2016,0.0,9.907837577443797,0.0,0.0,9.907837577443797,0.0,9.243105678369618,10.428376423645203,5.703782474656202,9.524854717530806,12.102392439583163,11.267575669987044,11.469381226838125,8.160518247477505,11.420836272213144,13.33463225319043,65.00675532997897
"FIREBAUGH, MARCO ANTONIO",73.12061711,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MILLER, GLADYS O.",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.002099841204238,9.113490207003156,9.9931874788027,9.457200449907708,9.493966229098033,11.463275871597292,81.17898120735066
"DE LA TORRE, HECTOR",74.8531310097737,50,0,5.521460917862246,12.200087922749116,11.633327290822525,8.217972807937906,12.853888905582266,12.097979845023815,11.750581755190895,13.395813489244313,"MILLER, GLADYS O.",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.17898120735066
"DE LA TORRE, HECTOR",77.68221545322423,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MILLER, GLADYS O.",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461640392208575,10.490289288110116,12.983512719683151,11.11402337307873,12.132481001594556,11.302204433654575,11.30571960621467,13.534600093005777,81.17898120735066
"LARA, RICARDO",77.62772751463545,50,0,0.0,12.370412623412385,11.53858249041377,9.587763280552641,13.194702159750006,12.567939478258822,11.853292250836976,13.587152396673432,"MILLER, GLADYS O.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.17898120735066
"BLOOM, RICHARD",71.50980715345311,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TORGAN, BRADLY S.",2014,0.0,8.155169683662901,5.857933154483459,0.0,8.472474029461011,7.170119543449628,7.842486927130978,8.946096141479423,8.565545164355816,9.673125510493264,12.130887139198807,8.10071667971628,12.262711971889749,12.140068303935854,11.596804925960381,13.42471270780349,81.17898120735066
"BLOOM, RICHARD",74.63835141771878,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"CRAFFEY, MATTHEW G.",2016,0.0,0.0,0.0,0.0,0.0,0.0,8.735456051510713,8.735456051510713,7.4024515208182455,7.6842274668792925,12.350855743387427,9.615890143166993,11.917804134490225,11.78369278619477,11.382049628946335,13.291995918067784,81.17898120735066
"PRICE, CURREN D.",73.94081477945925,51,0,0.0,12.336874610403395,11.314884198416848,9.589653135937414,12.838612607247253,11.804967493983106,12.06599081699689,13.399454467879828,"MOEN, ROSS",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76818611019293
"PRICE, CURREN D.",76.67546343458977,51,0,9.54480058583644,10.569470606329144,12.442039742594204,10.854490194323683,12.469440060520046,11.955011499456337,12.223386836097026,13.533353991747296,"POLLACK, MAURICE I",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.76818611019293
"GOMEZ, JIMMY",83.622224860501,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SMITH, STEPHEN C.",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916748733106255,12.837467898791056,10.153012825677534,11.768616048345814,11.329002626809304,11.072805556048227,13.438161206553712,85.76818611019293
"DYMALLY, MERVYN M.",89.52771061,52,0,10.939337342005617,11.774262817728946,8.925321416943886,10.455329775885579,12.393429586803446,9.916699884008263,12.492570980140686,13.266554401249225,"ILES, MARK ANTHONY",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.11215922517268
"HALL, ISADORE",86.16939535433536,52,0,1.2064675065609407,11.975412540572925,10.323184242891015,9.766014114536107,3.570900983555614,3.6062398545578027,3.8131018269804766,3.881134657857359,"PATRICK, GWEN (BATISTE)",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.11215922517268
"HALL, ISADORE",88.30634845217645,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PATRICK, GWEN (BATISTE)",2010,0.0,0.0,3.218875824868201,0.0,0.0,0.0,8.023712929976218,8.301620905598346,6.51471269087253,10.524955309629338,11.870263908744256,11.431790244054707,12.975611005811992,12.616985620360913,12.683469874629564,14.023007521353922,86.11215922517268
"TORRES, NORMA",66.0157489685814,52,0,5.962293169807702,11.649968758644938,11.483187646706273,10.346785552244233,12.678520192225365,12.069966512533185,12.293567547269536,13.49667570422774,"COBLE, KENNETH E.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.11215922517268
"RODRIGUEZ, FREDDIE",58.87807041628825,52,0,7.421632242671842,12.412949935628259,10.677350983119796,8.308657424990058,13.058777895314071,12.289954129510875,12.617633702198136,13.71042633746676,"PINEDA, DOROTHY",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.11215922517268
"RODRIGUEZ, FREDDIE",59.102469439658705,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AVILA, PAUL VINCENT",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.159679955122414,12.239421586211188,9.827433919580644,12.77560688262243,11.877707457802858,12.24007544208042,13.562160795509596,86.11215922517268
"NAKANO, GEORGE",61.33121607,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WILSON, LINDA",2002,8.714682467891121,10.16885346140443,0.0,0.0,10.772995015079555,9.651484673041343,9.76608180714743,11.16971391007262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.32389314183418
"GORDON, MIKE",50.445578934533565,53,0,-0.26234497513854294,0.14753218420727343,-1.4577903628249604,-0.40022063454100376,-0.050507971470835855,-0.1432806084181859,1.814263141936447,0.38305746997501977,"HILL, GREGORY CHARLES",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.32389314183418
"LIEU, TED",58.47844947789174,53,0,1.0020866868759253,-1.0658269828039835,12.39830327820091,11.385835226359587,0.5414284425211218,1.044631103751339,1.4398170042105267,0.9926635215933608,"FORD, MARY JO",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.32389314183418
"LIEU, TED",67.32571010915794,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"VIDAL, THOMAS H.",2008,9.19398840430032,8.070902963782935,0.0,8.876164696239114,10.81871932390948,10.300584410973775,10.004095944719914,11.18794075335126,11.687575168209055,9.165782240111971,13.010480682948472,11.848418293556506,12.659381025201984,10.74055800511646,13.320728839675159,14.251384928576586,71.32389314183418
"BUTLER, BETSY",50.20604301575785,53,0,9.938606113355668,0.5823319313918649,10.661977618146238,0.36603672987333535,1.3714377903985255,2.378025340432721,2.6908666264279724,1.7569143208335252,"MINTZ, NATHAN M.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.32389314183418
"PEREZ, JOHN A.",82.80414752733232,53,0,9.536580438031146,12.197956196088093,12.837032006554015,10.536727603820292,13.746659176467142,13.435055904612234,13.429018792214096,14.594474429243649,"AGUILAR, JOSE T.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.32389314183418
"SANTIAGO, MIGUEL",58.21043853737106,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MENDOZA, SANDRA Y.",2016,5.521460917862246,9.676647803692225,0.0,0.0,9.692208958403805,0.0,9.487637961844571,10.326679933266602,0.0,12.991068088549536,12.502578176529187,9.706611592394324,13.513287949099901,12.557673648775566,13.058343932190207,14.337925815716286,71.32389314183418
"LOWENTHAL, ALAN",60.06234916,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"CASTELLANOS, CESAR N.",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.50577417909288
"KARNETTE, BETTY",53.489823576965144,54,0,1.7539352885098989,-1.564809376515818,1.2728164109421005,2.3085219704347626,0.8741801983274122,1.2248434357252371,-1.4204657659304942,0.5915591751639582,"KUYKENDALL, STEVEN T.",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.50577417909288
"KARNETTE, BETTY",60.76440209358536,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"JACKSON, MICHAEL A.",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.500559318382662,11.186103038802926,10.588854545777114,9.08182381260115,12.48630323702618,11.350416182484743,10.79950373777769,12.787757482084201,66.50577417909288
"LOWENTHAL, BONNIE",57.13138721119739,54,0,-1.9061292790434692,1.4190002304331895,11.307499034461177,0.06805584003374321,1.1386555549224493,1.0364366969701884,1.7866252640916525,1.397166783183911,"HOLT, GABRIELLA S.",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.50577417909288
"LOWENTHAL, BONNIE",56.61499501189471,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FLORES-GIBSON, MARTHA",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.924253271273317,11.076749726020577,12.496036288219974,9.786046021060553,12.121159592790328,11.498021652860965,11.177445036344821,13.352215384626506,66.50577417909288
"MITCHELL, HOLLY J.",83.3420432242855,54,0,8.176068147254316,9.322670344449794,12.312259909337547,11.027869921897805,11.30602392024351,8.517193191416238,10.977678383514721,12.886312382285016,"MC COWEN, KEITH B.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.50577417909288
"RIDLEY-THOMAS, SEBASTIAN M.",79.05680241182945,54,0,11.505737694730206,10.840148789648943,12.479240760733662,11.482724265435722,12.998329143659134,12.177349044411054,12.234175874375456,14.43671634226441,"RATCLIFF, GLEN",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.50577417909288
"RIDLEY-THOMAS, SEBASTIAN M.",81.58439074298552,54,0,9.317453351172382,11.924722616643159,12.341195583474276,12.238991959968764,12.910595106566713,10.485681943113173,12.748987692057574,14.110674632797933,"RATCLIFF, GLEN",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.50577417909288
"OROPEZA, JENNY",66.66485497400221,55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"UNDERHILL, MARGHERITA",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0561752841004095,10.03262719050837,11.66594264548694,9.266883263087543,11.657831890899027,11.303369680416722,12.2690960820064,13.04158852010799,59.470673975009646
"RICHARDSON, LAURA",68.1030138777289,55,0,0.0,11.966026229790645,12.092903947424535,9.900952842872016,12.856374614370555,12.235418949467402,12.583641924556787,13.691796700954525,"UNDERHILL, MARGHERITA",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.470673975009646
"FURUTANI, WARREN",71.68204580696002,55,0,7.157891235359948,12.599402248697018,12.133667422875359,10.19356014042772,13.310303901525376,12.538912686565395,11.917350031903146,13.87087295381794,"WILLIAMS, EDWIN R.",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.470673975009646
