candidate_name,candidate_id,year,office,district,TOT,FND,COMM,ADS,INFO,OVERHEAD,CONTRIB,GENERAL,LOGTOT,LOGFND,LOGCOMM,LOGADS,LOGINFO,LOGOVERHEAD,LOGCONTRIB,LOGGENERAL,votes_name,party,votes,total_votes,vote_share,winning_votes,winner,incumbent,race_total,opposing_total,contested
"MULLIN, KEVIN",1342937,2016,A,22,773175.25,164278.32,0.0,38730.3,16232.73,85091.56,323586.71,219241.35,13.558261015974706,12.009317341575544,0.0,10.564377518412183,9.694784853387453,11.35148313220475,12.687222394101848,12.297928456776562,Kevin Mullin,DEM,148289,199335,74.39185291092883,148289,1,1,773175.25,0.0,1
"KIESEL, ART",1382152,2016,A,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Art Kiesel,REP,51046,199335,25.60814708907116,148289,0,0,773175.25,773175.25,1
"MORRIS, GWEN L",1381100,2016,A,23,50056.73,946.27,2411.26,2544.75,13890.0,12686.22,0.0,19792.28,10.820912241238153,6.852527940591704,7.787904711437881,7.841787692332449,9.538924435748392,9.44827164399523,0.0,9.893047241662352,Gwen L. Morris,REP,39656,164809,24.06179274190123,125153,0,0,708688.9199999999,658632.19,1
"PATTERSON, JIM",1346007,2016,A,23,658632.19,33636.88,469.38,16692.43,98842.09,179068.6,261947.0,149640.78,13.397920524134483,10.423378363055557,6.1514126749250435,9.722710602223156,11.501278805164294,12.09552425162858,12.475897472203501,11.91599290095852,Jim Patterson,REP,125153,164809,75.93820725809877,125153,1,1,708688.9199999999,50056.72999999998,1
"BERMAN, MARC",1317907,2016,A,24,983402.44,10475.48,420996.12,20000.0,116147.07,377022.07,33406.7,567618.6699999999,13.798773715144614,9.2567925671295,12.950378896470035,9.903487552536127,11.662612511879516,12.840059005830744,10.416511757649936,13.249205116609376,Marc Berman,DEM,92419,169781,54.434241758500654,92419,1,0,2091863.79,1108461.35,1
"VEENKER, VICKI",1380629,2016,A,24,1108461.35,458.33,56693.93,678645.82,151965.89,202923.88,1545.0,887763.97,13.918483440493336,6.127589448678843,10.945422429311364,13.427854650420326,11.931411366750456,12.220586212333624,7.342779189331845,13.696461187093794,Vicki Veenker,DEM,77362,169781,45.565758241499346,92419,0,0,2091863.79,983402.44,1
"BRUNTON, BOB",1363959,2016,A,25,6473.56,0.0,159.5,0.0,250.0,5464.06,0.0,409.5,8.775481468012174,0.0,5.072043922224898,0.0,5.521460917862246,8.60594738215666,0.0,6.014936903293124,Bob Brunton,REP,40280,148101,27.197655653911855,107821,0,0,475611.12,469137.56,1
"CHU, KANSEN",1356482,2016,A,25,469137.56,4226.84,37176.86,825.0,2500.0,151426.2,212448.13,44728.7,13.058651309326994,8.349209947945964,10.523441803701463,6.715383386334682,7.824046010856294,11.927853656532953,12.266453143433145,10.708370632736047,Kansen Chu,DEM,107821,148101,72.80234434608815,107821,1,1,475611.12,6473.559999999998,1
"MACARENO, RUBEN",1362534,2016,A,26,357.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.879135362134062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ruben Macareno,DEM,44205,120494,36.686474015303666,76289,0,0,628814.85,628457.35,1
"MATHIS, DEVON J.",1365277,2016,A,26,628457.35,74439.4,51738.48,30076.0,274466.82,86521.79000000001,37961.4,430720.70000000007,13.351023444725756,11.217740650541007,10.853957077650971,10.311482790497918,12.522585658308893,11.368151568711053,10.544325132971073,12.973215131182858,Devon Mathis,REP,76289,120494,63.31352598469633,76289,1,1,628814.85,357.5,1
"KALRA, ASH",1372978,2016,A,27,2264134.18,73794.3,191406.8,546744.38,116370.5,508605.1400000001,2949.25,928315.98,14.632702983333454,11.20903677183337,12.162156285060597,13.21173665956529,11.66453434573292,13.1394272380929,7.989306179721953,13.741127449502489,Ash Kalra,DEM,71696,134744,53.209048269310685,71696,1,0,3860231.1,1596096.92,1
"NGUYEN, MADISON",1376419,2016,A,27,1596096.92,71742.71,233643.32,892906.72,125700.0,266923.9,0.0,1323992.75,14.283071781965134,11.180841525672498,12.361550957948852,13.702237397515738,11.74165339457834,12.494718878030238,0.0,14.096162539633283,Madison Nguyen,DEM,63048,134744,46.79095173068931,71696,0,0,3860231.1,2264134.18,1
"LOW, EVAN",1335519,2016,A,28,2258600.41,340868.04,2984.34,0.0,78020.0,183769.85,332859.0,421872.38,14.63025589180007,12.739250701897635,8.001133895851634,0.0,11.264720483060648,12.121439438451448,12.715474255870149,12.952458130219275,Evan Low,DEM,136547,195188,69.95665717154743,136547,1,1,2258600.41,0.0,1
"SCLAVOS, NICHOLAS C",1383003,2016,A,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nicholas Sclavos,REP,58641,195188,30.04334282845257,136547,0,0,2258600.41,2258600.41,1
"ROBERTS, SIERRA",1383589,2016,A,29,4349.0,0.0,0.0,0.0,0.0,1761.13,2386.81,0.0,8.37770121259764,0.0,0.0,0.0,0.0,7.473710927463737,7.777713025349223,0.0,Sierra Roberts,REP,60245,216948,27.769327212050815,156703,0,0,449777.43,445428.43,1
"STONE, MARK",1340922,2016,A,29,445428.43,13046.88,2238.09,25998.25,18100.0,73137.25,166551.57,59383.22,13.00679186203327,9.47630430370678,7.713378102540503,10.165784507046048,9.803667217253917,11.200093091871542,12.023060270176014,10.99176697385998,Mark Stone,DEM,156703,216948,72.23067278794919,156703,1,1,449777.43,4349.0,1
"CABALLERO, ANNA",1282323,2016,A,30,1227650.59,51220.15,204035.16,0.0,147934.0,454855.04,10175.0,403189.31000000006,14.020612811370606,10.843888288292764,12.226047610916467,0.0,11.90452150733684,13.027734053764831,9.227689010310797,12.907161482490995,Anna Caballero,DEM,79885,127883,62.46725522547953,79885,1,0,2202005.88,974355.2899999998,1
"CERVANTEZ ALEJO, KARINA",1375810,2016,A,30,974355.29,8303.31,222467.16,50010.0,135279.35,254870.76000000004,13565.85,416059.82,13.789531290238076,9.024409509467748,12.312534774189524,10.81997826441295,11.815097178711715,12.448511872132695,9.515310884390496,12.938584326982369,Karina Cervantez Alejo,DEM,47998,127883,37.53274477452046,79885,0,0,2202005.88,1227650.5899999999,1
"ARAMBULA, JOAQUIN",1377114,2016,A,31,1694570.28,156715.43,133645.36,96333.71,262488.6,685549.91,62595.0,649183.1,14.342939744530629,11.962186891907391,11.802945003418568,11.475573588453416,12.47796293149934,13.437976583503339,11.044440681693764,13.383470082244301,Joaquin Arambula,DEM,62404,97858,63.76995237997916,62404,1,0,2215220.67,520650.3899999999,1
"OLIVIER, CLINT",1377649,2016,A,31,520650.39,2994.81,0.0,113601.33,25074.42,53255.64,4550.0,141670.56,13.162834059021433,8.004636069472099,0.0,11.640450492947133,10.129603481954444,10.88285899345598,8.422882511944996,11.861259641213751,Clint Olivier,REP,35454,97858,36.23004762002084,62404,0,0,2215220.67,1694570.2799999998,1
"RAMIREZ, MANUEL A.",1386656,2016,A,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manuel Ramirez,REP,28502,81558,34.94690894823316,53056,0,0,1077824.21,1077824.21,1
"SALAS JR., RUDY",1340989,2016,A,32,1077824.21,182073.56,12620.0,229091.03,82500.0,93741.47,299727.72,506284.59,13.890454946652714,12.11216606022606,9.443038136095204,12.341874714466874,11.320553572322774,11.448295953026452,12.61062974152008,13.134854220994704,Rudy Salas,DEM,53056,81558,65.05309105176684,53056,1,1,1077824.21,0.0,1
"MARKOVICH, PETER SCOTT",1359129,2016,A,33,11432.0,0.0,400.0,3754.0,0.0,7278.0,0.0,4154.0,9.344171719609703,0.0,5.991464547107983,8.230577217146454,0.0,8.892611378172106,0.0,8.331827004436057,Scott Markovich,DEM,56086,140086,40.03683451594021,84000,0,0,392552.76,381120.76,1
"OBERNOLTE, JAY",1362835,2016,A,33,381120.76,24897.08,61153.82,9050.27,56188.67,78384.26,103887.0,151289.84,12.850871559269669,10.122505806499936,11.021147608501883,9.110549870503084,10.936470414133996,11.269378420876324,11.551059048951132,11.926952746166771,Jay Obernolte,REP,84000,140086,59.963165484059786,84000,1,1,392552.76,11432.0,1
"FONG, VINCENT",1381906,2016,A,34,1076801.13,67176.38,289839.01,263092.86,130146.35,116816.77999999998,87700.0,750254.6,13.889505287277697,11.115076976629584,12.57708090988551,12.48026232868979,11.77641486546549,11.668362003441086,11.381677178360276,13.528167894573386,Vince Fong,REP,123959,169264,73.23411948199264,123959,1,0,1076801.13,0.0,1
"SWANLUND, PERRIN A",1381787,2016,A,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Perrin Swanlund,DEM,45305,169264,26.765880518007375,123959,0,0,1076801.13,1076801.13,1
"CUNNINGHAM, JORDAN",1374711,2016,A,35,1886315.3,15042.89,336944.29,1113927.14,166357.61,151189.43000000002,100.0,1632271.93,14.450135907417927,9.618660733299883,12.727672884096336,13.923402293380704,12.021895027319411,11.926288832876525,4.605170185988092,14.3054834244005,Jordan Cunningham,REP,105247,192415,54.69791856144271,105247,1,0,5218491.63,3332176.33,1
"LEGG, DAWN ORTIZ",1381434,2016,A,35,3332176.33,23559.76,315566.75,1797745.13,174350.0,708227.13,3764.0,2311221.64,15.019136201036716,10.067295450956422,12.662125507524047,14.402043732019338,12.068820052103796,13.470520126313653,8.23323750070527,14.653286791191746,Dawn Ortiz-Legg,DEM,87168,192415,45.30208143855729,105247,0,0,5218491.63,1886315.2999999998,1
"FOX, STEVE",1297103,2016,A,36,164251.69,243.0,88679.0,44703.0,3199.0,19420.69,0.0,136824.0,12.009155225487227,5.493061443340548,11.392778387166894,10.70779589244357,8.070593539949519,9.874094271595178,0.0,11.826450707379527,Steve Fox,DEM,68755,146556,46.913807691257944,77801,0,0,1344640.5799999998,1180388.89,1
"LACKEY, THOMAS W.",1345765,2016,A,36,1180388.89,11261.92,313528.38,367390.83,175282.73,248857.23000000004,17600.0,867463.86,13.98135450994292,9.329182402255324,12.655645161273643,12.814181492279113,12.07415554922793,12.424634637511424,9.775654181026242,13.673329129992991,Tom Lackey,REP,77801,146556,53.086192308742056,77801,1,1,1344640.5799999998,164251.68999999994,1
"LIMON, S. MONIQUE",1375717,2016,A,37,637674.91,50527.32,14396.94,0.0,88000.0,109703.35,111494.86,152924.26,13.365583887009981,10.830269459080071,9.574770962982768,0.0,11.385092093460345,11.6055351836275,11.621733770165026,11.937698045125707,S. Monique Limón,DEM,128344,200288,64.07972519571817,128344,1,0,637674.91,0.0,0
"ACOSTA, DANTE",1383876,2016,A,38,721457.93,5062.89,271025.78,54976.9,56603.08,264724.36,1000.0,387668.6500000001,13.489029346417713,8.529692745484631,12.50996922448864,10.914668375989905,10.943818679671855,12.486444412692562,6.907755278982138,12.867906258898712,Dante Acosta,REP,102977,194778,52.86890716610706,102977,1,0,2071425.4900000002,1349967.56,1
"SMITH, CHRISTY",1381884,2016,A,38,1349967.56,1060.8,202845.76,719544.38,78970.0,221959.7,4782.0,1002420.94,14.115591120496266,6.966778619431598,12.220201166271696,13.48637348513074,11.276823312491628,12.310251112844044,8.47261414801827,13.817928572210134,Christy Smith,DEM,91801,194778,47.13109283389294,102977,0,0,2071425.4900000002,721457.9300000002,1
"BOCANEGRA, RAUL",1330049,2016,A,39,1958821.33,148768.25,327362.52,346813.38,242509.87,768189.73,21247.5,1065454.02,14.487853488071005,11.910145004957814,12.698823459662984,12.756542104459164,12.398797689562338,13.551792025890233,9.963994520372779,13.878911576140585,Raul Bocanegra,DEM,74834,124483,60.11583911056129,74834,1,0,2106555.17,147733.83999999985,1
"LOPEZ, PATTY",1358288,2016,A,39,147733.84,0.0,42863.86,4638.88,17785.0,44720.34,25683.82,65287.74,11.903167555344107,0.0,10.665784325634974,8.442228236773282,9.786110684382557,10.70818371066233,10.153616500635216,11.086559548786044,Patty Lopez,DEM,49649,124483,39.88416088943872,74834,0,1,2106555.17,1958821.3299999998,1
"MEDINA, ABIGAIL M.",1377377,2016,A,40,1570380.23,26346.51,128667.13,158783.0,170075.0,920406.25,3086.99,483871.64,14.266828332715885,10.179091097379683,11.764983960808644,11.975293769167873,12.04399479521326,13.73257042764615,8.034951785105918,13.089574943913707,Abigail Medina,DEM,74589,151126,49.35550467821553,76537,0,0,3423982.56,1853602.33,1
"STEINORTH, MARC",1362221,2016,A,40,1853602.33,100790.52,461574.42,539814.74,25940.0,294743.52,19817.0,1128119.68,14.432641509112893,11.5207995825776,13.042398576695964,13.198981285603011,10.163541457870435,12.593860833425126,9.894295434167214,13.93606280470279,Marc Steinorth,REP,76537,151126,50.64449532178447,76537,1,1,3423982.56,1570380.23,1
"HIGGINS, CASEY C.",1383283,2016,A,41,25956.57,0.0,2952.61,650.0,0.0,9230.24,0.0,3602.61,10.164180035740344,0.0,7.990444803939744,6.476972362889682,0.0,9.130240329325694,0.0,8.189413861758661,Casey C. Higgins,REP,78817,199450,39.51717222361494,120633,0,0,1357832.99,1331876.42,1
"HOLDEN, CHRIS",1336467,2016,A,41,1331876.42,52742.77,200995.17,1101.0,203916.69,277649.55,329980.52,458755.63,14.10209934800057,10.873181980333138,12.211036156901743,7.003974136722679,12.225466807062631,12.534114985922894,12.706788901397276,13.036272950755176,Chris Holden,DEM,120633,199450,60.482827776385065,120633,1,1,1357832.99,25956.570000000065,1
"MAYES, CHAD",1351765,2016,A,42,1735301.7,54102.1,211319.1,548000.15,199615.29,139539.13999999998,435359.0,1013036.64,14.366691846735813,10.898628281086758,12.261124592325402,13.214030839652743,12.204147243132038,11.846100414366882,12.983926257064786,13.828462952369405,Chad Mayes,REP,97864,170445,57.41676200533896,97864,1,1,1942466.43,207164.72999999998,1
"RODRIGUEZ, GREG",1375844,2016,A,42,207164.73,631.74,32067.22,68190.3,54000.0,45991.1,0.0,154889.26,12.241269552870333,6.448477917096722,10.375589603554063,11.130057604977083,10.896739325546413,10.73620317849103,0.0,11.950465688946302,Greg Rodriguez,DEM,72581,170445,42.58323799466103,97864,0,0,1942466.43,1735301.7,1
"FRIEDMAN, LAURA",1368701,2016,A,43,1569443.03,6263.91,668170.36,0.0,441475.74,408413.07,7740.0,1115910.01,14.266231356421216,8.742559869751329,13.412298449944297,0.0,12.997878348479025,12.920034367698861,8.954156966583772,13.925180782471402,Laura Friedman,DEM,106186,164747,64.45398095261218,106186,1,0,2969695.35,1400252.32,1
"KASSAKHIAN, ARDY",1366019,2016,A,43,1400252.32,1539.45,557701.48,7050.0,403364.4,348085.04,14119.99,969655.33,14.152163006917698,7.339180488759832,13.231579116130623,8.860782895806315,12.907595650731945,12.760202096719752,9.555346802831686,13.784695957438032,Ardy Kassakhian,DEM,58561,164747,35.54601904738781,106186,0,0,2969695.35,1569443.03,1
"IRWIN, JACQUI",1362509,2016,A,44,1040971.05,109905.17,104056.45,1450.0,155065.18,355847.68999999994,6694.22,370476.8,13.855664537412135,11.607373182051386,11.552688819328676,7.279318835414621,11.951600823638287,12.782258081207118,8.808999746483686,12.822546103674016,Jacqui Irwin,DEM,107084,181501,58.99912397176875,107084,1,1,1049255.74,8284.689999999944,1
"NELSON, KERRY J.",1383809,2016,A,44,8284.69,0.0,0.0,0.0,1181.99,1000.0,0.0,1181.99,9.02216451214192,0.0,0.0,0.0,7.0749547376933695,6.907755278982138,0.0,7.0749547376933695,Kerry J. Nelson,REP,74417,181501,41.00087602823125,107084,0,0,1049255.74,1040971.05,1
"DABABNEH, MATTHEW",1357054,2016,A,45,1228470.08,42626.58,6320.03,570.0,115311.4,235368.25,330507.05,164828.01,14.02128011574243,10.660233281347518,8.75147923396508,6.345636360828596,11.655391573876093,12.36890658790618,12.708383269362555,12.012657845607569,Matt Dababneh,DEM,111148,167405,66.39467160479077,111148,1,1,1233613.6800000002,5143.600000000093,1
"KOWAL, JERRY S.",1383380,2016,A,45,5143.6,0.0,500.0,0.0,0.0,3069.6,0.0,500.0,8.545508502396284,0.0,6.214608098422191,0.0,0.0,8.029302538932741,0.0,6.214608098422191,Jerry Kowal,REP,56257,167405,33.60532839520922,111148,0,0,1233613.6800000002,1228470.08,1
"NAZARIAN, ADRIN",1323126,2016,A,46,1258649.95,32087.8,104120.89,980.0,158660.34,525730.93,67582.89,295849.03,14.045550236241224,10.37623117457083,11.553307906901395,6.887552571664617,11.97452096980088,13.172544820914712,11.12111012348532,12.597604569410938,Adrin Nazarian,DEM,77587,138245,56.12282541864082,77587,1,1,1340051.99,81402.04000000004,1
"RUPERT, ANGELA",1387323,2016,A,46,81402.04,0.0,21272.3,4813.02,3535.0,27872.79,470.0,29620.32,11.307155613101662,0.0,9.965161035869668,8.479080024706901,8.170468578330674,10.235406223108184,6.1527326947041034,10.296215891274574,Angela Rupert,DEM,60658,138245,43.87717458135918,77587,0,0,1340051.99,1258649.95,1
"BROWN, CHERYL",1340553,2016,A,47,1670104.71,172512.11,351760.43,35140.09,221302.62,507621.54999999993,63460.32,780715.25,14.328396883026139,12.058222715887993,12.770705626278325,10.467097922921644,12.307286365101456,13.137491468609927,11.05817010767096,13.567965765669362,Cheryl R. Brown,DEM,51994,114426,45.438973659832556,62432,0,1,2542473.66,872368.9500000002,1
"REYES, ELOISE GOMEZ",1381098,2016,A,47,872368.95,0.0,520688.69,6283.92,138600.0,191343.9,475.0,665572.61,13.678967721204414,0.0,13.162907618154573,8.745749268549726,11.83934736573794,12.161827611589505,6.163314804034642,13.40840301680107,Eloise Reyes,DEM,62432,114426,54.56102634016744,62432,1,0,2542473.66,1670104.7100000002,1
"ELLENSON, CORY H",1379875,2016,A,48,177551.31,793.3,104636.76,2938.6,10706.09,35465.69,0.0,119074.75,12.08701491654734,6.676201460307957,11.5582502029089,7.985688556441847,9.27856801741902,10.47632102924842,0.0,11.687506726149746,Cory Ellenson,REP,48922,136243,35.90789985540542,87321,0,0,1032968.02,855416.71,1
"RUBIO, BLANCA",1374663,2016,A,48,855416.71,99687.98,159639.18,0.0,150450.0,255698.57,97452.68,409777.16,13.659344009304744,11.50980038699673,11.980671422592225,0.0,11.921386082058193,12.45175456877244,11.487122205840265,12.923368778729074,Blanca E. Rubio,DEM,87321,136243,64.09210014459458,87321,1,0,1032968.02,177551.31000000006,1
"AMUNDSON, PETER",1387329,2016,A,49,33805.42,0.0,20087.19,0.0,0.0,10333.08,0.0,20087.19,10.428376423645203,0.0,9.907837577443797,0.0,0.0,9.243105678369618,0.0,9.907837577443797,Peter Amundson,REP,35533,118497,29.986413158139026,82964,0,0,652045.5700000001,618240.15,1
"CHAU, EDWIN",1281706,2016,A,49,618240.15,78243.08,13695.94,300.0,3500.0,91202.38,180302.71,95739.02,13.33463225319043,11.267575669987044,9.524854717530806,5.703782474656202,8.160518247477505,11.420836272213144,12.102392439583163,11.469381226838125,Ed Chau,DEM,82964,118497,70.01358684186097,82964,1,1,652045.5700000001,33805.42000000004,1
"BLOOM, RICHARD",1330273,2016,A,50,592434.69,15001.27,2173.79,1640.0,131097.0,87732.67,231157.77,149912.06,13.291995918067784,9.615890143166993,7.6842274668792925,7.402451520818245,11.78369278619477,11.382049628946335,12.350855743387429,11.917804134490225,Richard Bloom,DEM,158967,212983,74.63835141771878,158967,1,1,598654.2599999999,6219.569999999949,1
"CRAFFEY, MATTHEW G.",1383501,2016,A,50,6219.57,0.0,0.0,0.0,0.0,6219.57,0.0,0.0,8.735456051510713,0.0,0.0,0.0,0.0,8.735456051510713,0.0,0.0,Matthew Gene Craffey,REP,54016,212983,25.361648582281216,158967,0,0,598654.2599999999,592434.69,1
"GOMEZ, JIMMY",1334135,2016,A,51,717460.01,25790.61,34104.41,275.0,96375.85,126190.48,149559.51,156545.87,13.48347248987101,10.15776575117419,10.43718198042298,5.616771097666573,11.476010930541394,11.745547790427661,11.915449652808606,11.961104345058743,Jimmy Gomez,DEM,110036,127760,86.12711333750784,110036,1,1,717460.01,0.0,0
"RODRIGUEZ, FREDDIE",1354976,2016,A,52,776196.35,18535.33,190933.4,0.0,144020.0,206917.50000000003,206782.25,353488.7300000001,13.562160795509596,9.827433919580644,12.159679955122414,0.0,11.877707457802858,12.24007544208042,12.239421586211188,12.77560688262243,Freddie Rodriguez,DEM,64836,109701,59.10246943965871,64836,1,1,776196.35,0.0,1
"AVILA, PAUL VINCENT",1005134,2016,A,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paul Vincent Avila,DEM,44865,109701,40.89753056034129,64836,0,0,776196.35,776196.35,1
"MENDOZA, SANDRA Y.",1358233,2016,A,53,30536.56,0.0,15940.97,250.0,0.0,13195.59,0.0,16190.97,10.326679933266602,0.0,9.676647803692225,5.521460917862246,0.0,9.487637961844571,0.0,9.692208958403805,Sandra Mendoza,DEM,36583,87541,41.78956146262894,50958,0,0,1716631.6500000001,1686095.09,1
"SANTIAGO, MIGUEL",1357853,2016,A,53,1686095.09,16425.85,438479.39,0.0,284268.26,468993.38,269030.0,739173.5,14.337925815716284,9.706611592394324,12.991068088549536,0.0,12.557673648775566,13.058343932190207,12.502578176529187,13.513287949099901,Miguel Santiago,DEM,50958,87541,58.210438537371054,50958,1,1,1716631.6500000001,30536.560000000056,1
